"stock_symbol","rec_date","direction","complete_url"
"GS","20100426","negative","http://www.investorplace.com/2010/04/stock-upgrade-downgrade-are-ab-bac-bam-nyb-amtd-zion-amp-cs-gs-hcbk-mtu-ntrs-trow-ubs-wfc/"
"GSOL","20090723","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=2"
"GTIV","20100420","positive","http://www.investorplace.com/2010/04/small-cap-stocks-upgrades-altr-hcbk-gold-wat-pre-mxim/"
"GWW","20100412","positive","http://www.investorplace.com/2010/04/stock-upgrades-costco-cost-eli-lilly-lly-shell-rds-walmart-wmt/"
"GYI","20071105","positive","http://www.a1stockpicks.com/historynovember2007.php"
"HAIN","20080508","positive","http://www.a1stockpicks.com/historymay2008.php"
"HAYN","20090701","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=3"
"HCBK","20100426","negative","http://www.investorplace.com/2010/04/stock-upgrade-downgrade-are-ab-bac-bam-nyb-amtd-zion-amp-cs-gs-hcbk-mtu-ntrs-trow-ubs-wfc/"
"HCC","20090714","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=3"
"HCP","20100405","negative","http://www.investorplace.com/2010/04/downgrades-fedex-fdx-honda-hmc-rimm-rbs/"
"HD","20100510","positive","http://www.investorplace.com/2010/05/stock-upgrade-downgrade-macys-m-kohls-kss-home-depot-hd-jwn-urbn-rl-gps-lux-deck-josb-sks-cost-ltd-tjx/"
"HEI","20090601","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=4"
"HEI","20090804","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=2"
"HGIC","20090714","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=3"
"HIT","20100412","negative","http://www.investorplace.com/2010/04/stock-downgrades-bac-ba-pc-tm/"
"HLIT","20090528","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=5"
"HMC","20100405","negative","http://www.investorplace.com/2010/04/downgrades-fedex-fdx-honda-hmc-rimm-rbs/"
"HMN","20090714","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=3"
"HNT","20080521","positive","http://www.a1stockpicks.com/historymay2008.php"
"HNT","20090621","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=3"
"HOKU","20070829","positive","http://www.a1stockpicks.com/historyaugust2007.php"
"HOV","20070716","positive","http://www.a1stockpicks.com/historyjuly2007.php"
"HPT","20100420","positive","http://www.investorplace.com/2010/04/small-cap-stocks-upgrades-altr-hcbk-gold-wat-pre-mxim/"
"HRC","20090528","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=5"
"HRC","20100420","positive","http://www.investorplace.com/2010/04/small-cap-stocks-upgrades-altr-hcbk-gold-wat-pre-mxim/"
"HSC","20090521","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=5"
"HSP","20070601","positive","http://www.a1stockpicks.com/historyjune2007.php"
"HST","20070713","positive","http://www.a1stockpicks.com/historyjuly2007.php"
"HSTX","20090528","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=5"
"HSY","20100412","positive","http://www.investorplace.com/2010/04/stock-upgrades-costco-cost-eli-lilly-lly-shell-rds-walmart-wmt/"
"HW","20070801","positive","http://www.a1stockpicks.com/historyaugust2007.php"
"IDA","20100420","positive","http://www.investorplace.com/2010/04/small-cap-stocks-upgrades-altr-hcbk-gold-wat-pre-mxim/"
"IDC","20100420","positive","http://www.investorplace.com/2010/04/small-cap-stocks-upgrades-altr-hcbk-gold-wat-pre-mxim/"
"IDT","20070723","positive","http://www.a1stockpicks.com/historyjuly2007.php"
"IDTI","20090521","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=5"
"IDTI","20090609","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=4"
"IFSIA","20100420","positive","http://www.investorplace.com/2010/04/small-cap-stocks-upgrades-altr-hcbk-gold-wat-pre-mxim/"
"IIIN","20090701","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=3"
"IMA","20080529","positive","http://www.a1stockpicks.com/historymay2008.php"
"INAP","20070508","positive","http://www.a1stockpicks.com/historymay2007.php"
"ING","20100412","negative","http://www.investorplace.com/2010/04/stock-downgrades-bac-ba-pc-tm/"
"INSU","20090521","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=5"
"INSU","20090721","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=3"
"INTU","20100420","positive","http://www.investorplace.com/2010/04/stock-upgrades-bp-boeing-ba-credit-suisse-earnings/"
"IP","20100412","positive","http://www.investorplace.com/2010/04/stock-upgrades-costco-cost-eli-lilly-lly-shell-rds-walmart-wmt/"
"IPCC","20090714","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=3"
"IPG","20100504","negative","http://www.investorplace.com/2010/05/siri-sirius-xm-twx-time-warner-cvc-cjr-gsol-tv-jrn-lamr-meg-sni-ascma-bsy-ipg-morn-wppgy-stock-upgrade-downgrade/"
"IR","20100412","positive","http://www.investorplace.com/2010/04/stock-upgrades-costco-cost-eli-lilly-lly-shell-rds-walmart-wmt/"
"IRF","20090609","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=4"
"ISIL","20090609","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=4"
"IT","20070808","positive","http://www.a1stockpicks.com/historyaugust2007.php"
"IT","20100420","positive","http://www.investorplace.com/2010/04/small-cap-stocks-upgrades-altr-hcbk-gold-wat-pre-mxim/"
"ITRI","20100420","positive","http://www.investorplace.com/2010/04/small-cap-stocks-upgrades-altr-hcbk-gold-wat-pre-mxim/"
"ITT","20090601","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=4"
"ITT","20100412","negative","http://www.investorplace.com/2010/04/stock-downgrades-bac-ba-pc-tm/"
"ITWO","20070827","positive","http://www.a1stockpicks.com/historyaugust2007.php"
"IWOV","20070530","positive","http://www.a1stockpicks.com/historymay2007.php"
"JAS","20090527","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=5"
"JBLU","20070620","positive","http://www.a1stockpicks.com/historyjune2007.php"
"JCG","20100420","positive","http://www.investorplace.com/2010/04/small-cap-stocks-upgrades-altr-hcbk-gold-wat-pre-mxim/"
"JCG","20100510","positive","http://www.investorplace.com/2010/05/stock-upgrade-downgrade-macys-m-kohls-kss-home-depot-hd-jwn-urbn-rl-gps-lux-deck-josb-sks-cost-ltd-tjx/"
"JCI","20090611","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=4"
"JCI","20100420","positive","http://www.investorplace.com/2010/04/stock-upgrades-bp-boeing-ba-credit-suisse-earnings/"
"JDSU","20070613","positive","http://www.a1stockpicks.com/historyjune2007.php"
"JEC","20090828","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx"
"JEC","20091001","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx"
"JEF","20100420","positive","http://www.investorplace.com/2010/04/small-cap-stocks-upgrades-altr-hcbk-gold-wat-pre-mxim/"
"JLL","20100420","positive","http://www.investorplace.com/2010/04/small-cap-stocks-upgrades-altr-hcbk-gold-wat-pre-mxim/"
"JOE","20070912","positive","http://www.a1stockpicks.com/historyseptember2007.php"
"JOSB","20071214","positive","http://www.a1stockpicks.com/historydecember2007.php"
"JOSB","20090701","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=3"
"JOSB","20090819","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=2"
"JOSB","20100510","positive","http://www.investorplace.com/2010/05/stock-upgrade-downgrade-macys-m-kohls-kss-home-depot-hd-jwn-urbn-rl-gps-lux-deck-josb-sks-cost-ltd-tjx/"
"JRCC","20070410","positive","http://www.a1stockpicks.com/historyapril2007.php"
"JRN","20100504","positive","http://www.investorplace.com/2010/05/siri-sirius-xm-twx-time-warner-cvc-cjr-gsol-tv-jrn-lamr-meg-sni-ascma-bsy-ipg-morn-wppgy-stock-upgrade-downgrade/"
"JSDA","20070525","positive","http://www.a1stockpicks.com/historymay2007.php"
"JSDA","20070709","positive","http://www.a1stockpicks.com/historyjuly2007.php"
"JWN","20100420","positive","http://www.investorplace.com/2010/04/stock-upgrades-bp-boeing-ba-credit-suisse-earnings/"
"JWN","20100510","positive","http://www.investorplace.com/2010/05/stock-upgrade-downgrade-macys-m-kohls-kss-home-depot-hd-jwn-urbn-rl-gps-lux-deck-josb-sks-cost-ltd-tjx/"
"KBH","20070810","positive","http://www.a1stockpicks.com/historyaugust2007.php"
"KBR","20090828","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx"
"KBR","20091001","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx"
"KEG","20071205","positive","http://www.a1stockpicks.com/historydecember2007.php"
"KFY","20090721","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=3"
"KFY","20090730","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=2"
"KFY","20090914","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx"
"KMP","20100405","positive","http://www.investorplace.com/2010/04/upgrades-boeing-ba-hitachi-hit-xerox-xrx-yum/"
"KO","20080519","positive","http://www.a1stockpicks.com/historymay2008.php"
"KPPC","20090826","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx"
"KRG","20080505","positive","http://www.a1stockpicks.com/historymay2008.php"
"KTC","20090611","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=4"
"KVHI","20090528","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=5"
"KYO","20100405","positive","http://www.investorplace.com/2010/04/upgrades-boeing-ba-hitachi-hit-xerox-xrx-yum/"
"L","20100405","negative","http://www.investorplace.com/2010/04/downgrades-fedex-fdx-honda-hmc-rimm-rbs/"
"LDSH","20090828","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx"
"LEN","20070920","positive","http://www.a1stockpicks.com/historyseptember2007.php"
"LEN","20071003","positive","http://www.a1stockpicks.com/historyoctober2007.php"
"LFL","20100420","positive","http://www.investorplace.com/2010/04/small-cap-stocks-upgrades-altr-hcbk-gold-wat-pre-mxim/"
"LG","20090826","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx"
"LIHR","20100420","positive","http://www.investorplace.com/2010/04/stock-upgrades-bp-boeing-ba-credit-suisse-earnings/"
"LINC","20100420","positive","http://www.investorplace.com/2010/04/small-cap-stocks-upgrades-altr-hcbk-gold-wat-pre-mxim/"
"LLY","20100419","negative","http://www.investorplace.com/2010/04/stock-downgrades-google-goog-lockheed-lmt-earnings-sony-sne/"
"LMIA","20090601","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=4"
"LMIA","20090804","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=2"
"LMT","20090527","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=5"
"LMT","20100419","negative","http://www.investorplace.com/2010/04/stock-downgrades-google-goog-lockheed-lmt-earnings-sony-sne/"
"LNC","20100405","positive","http://www.investorplace.com/2010/04/upgrades-boeing-ba-hitachi-hit-xerox-xrx-yum/"
"LNT","20090614","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=4"
"LNT","20100420","positive","http://www.investorplace.com/2010/04/small-cap-stocks-upgrades-altr-hcbk-gold-wat-pre-mxim/"
"LORL","20100420","positive","http://www.investorplace.com/2010/04/small-cap-stocks-upgrades-altr-hcbk-gold-wat-pre-mxim/"
"LSI","20090609","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=4"
"LTD","20100405","positive","http://www.investorplace.com/2010/04/upgrades-boeing-ba-hitachi-hit-xerox-xrx-yum/"
"LUFK","20100420","positive","http://www.investorplace.com/2010/04/small-cap-stocks-upgrades-altr-hcbk-gold-wat-pre-mxim/"
"LUX","20100510","negative","http://www.investorplace.com/2010/05/stock-upgrade-downgrade-macys-m-kohls-kss-home-depot-hd-jwn-urbn-rl-gps-lux-deck-josb-sks-cost-ltd-tjx/"
"LXK","20071221","positive","http://www.a1stockpicks.com/historydecember2007.php"
"LYG","20100405","negative","http://www.investorplace.com/2010/04/downgrades-fedex-fdx-honda-hmc-rimm-rbs/"
"LYG","20100419","negative","http://www.investorplace.com/2010/04/stock-downgrades-google-goog-lockheed-lmt-earnings-sony-sne/"
"M","20100510","positive","http://www.investorplace.com/2010/05/stock-upgrade-downgrade-macys-m-kohls-kss-home-depot-hd-jwn-urbn-rl-gps-lux-deck-josb-sks-cost-ltd-tjx/"
"MAN","20090721","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=3"
"MAR","20100405","negative","http://www.investorplace.com/2010/04/downgrades-fedex-fdx-honda-hmc-rimm-rbs/"
"MAT","20070913","positive","http://www.a1stockpicks.com/historyseptember2007.php"
"MATK","20070523","positive","http://www.a1stockpicks.com/historymay2007.php"
"MCK","20100405","positive","http://www.investorplace.com/2010/04/upgrades-boeing-ba-hitachi-hit-xerox-xrx-yum/"
"MCO","20070803","positive","http://www.a1stockpicks.com/historyaugust2007.php"
"MCRS","20100420","positive","http://www.investorplace.com/2010/04/small-cap-stocks-upgrades-altr-hcbk-gold-wat-pre-mxim/"
"MDR","20090521","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=5"
"MDR","20090721","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=3"
"MDTL","20070529","positive","http://www.a1stockpicks.com/historymay2007.php"
"MEG","20100504","positive","http://www.investorplace.com/2010/05/siri-sirius-xm-twx-time-warner-cvc-cjr-gsol-tv-jrn-lamr-meg-sni-ascma-bsy-ipg-morn-wppgy-stock-upgrade-downgrade/"
"MFA","20100420","positive","http://www.investorplace.com/2010/04/small-cap-stocks-upgrades-altr-hcbk-gold-wat-pre-mxim/"
"MFC","20100419","negative","http://www.investorplace.com/2010/04/stock-downgrades-google-goog-lockheed-lmt-earnings-sony-sne/"
"MGA","20090611","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=4"
"MGM","20080512","positive","http://www.a1stockpicks.com/historymay2008.php"
"MHGC","20071219","positive","http://www.a1stockpicks.com/historydecember2007.php"
"MHP","20100419","negative","http://www.investorplace.com/2010/04/stock-downgrades-google-goog-lockheed-lmt-earnings-sony-sne/"
"MIR","20071206","positive","http://www.a1stockpicks.com/historydecember2007.php"
"MIR","20090614","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=4"
"MKL","20100420","positive","http://www.investorplace.com/2010/04/small-cap-stocks-upgrades-altr-hcbk-gold-wat-pre-mxim/"
"MKSI","20090723","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=2"
"MLI","20090828","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx"
"MLR","20090929","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx"
"MMA","20071218","positive","http://www.a1stockpicks.com/historydecember2007.php"
"MMM","20090416","negative","http://www.investorplace.com/2009/04/stocks-to-avoid-in-2009/"
"MMM","20091119","negative","http://www.investorplace.com/2009/11/stocks-to-sell/"
"MMR","20071212","positive","http://www.a1stockpicks.com/historydecember2007.php"
"MNI","20070517","positive","http://www.a1stockpicks.com/historymay2007.php"
"MOH","20090601","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=4"
"MOH","20090621","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=3"
"MORN","20100504","negative","http://www.investorplace.com/2010/05/siri-sirius-xm-twx-time-warner-cvc-cjr-gsol-tv-jrn-lamr-meg-sni-ascma-bsy-ipg-morn-wppgy-stock-upgrade-downgrade/"
"MOT","20100419","negative","http://www.investorplace.com/2010/04/stock-downgrades-google-goog-lockheed-lmt-earnings-sony-sne/"
"MPS","20090721","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=3"
"MPS","20090730","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=2"
"MRVL","20090609","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=4"
"MRVL","20090723","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=2"
"MRVL","20100420","positive","http://www.investorplace.com/2010/04/stock-upgrades-bp-boeing-ba-credit-suisse-earnings/"
"MSCC","20090609","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=4"
"MT","20090701","positive","http://www.synergeticstocks.com/category/Bullish-stocks.aspx?page=3"
"MTA","20100420","positive","http://www.investorplace.com/2010/04/small-cap-stocks-upgrades-altr-hcbk-gold-wat-pre-mxim/"
